,id,B02_83,B03_83,B04_83,B05_83,B06_83,B07_83,B08_83,B8A_83,B11_83,B12_83,NDVI_83,NDWI_83,PSRI_83,B02_86,B03_86,B04_86,B05_86,B06_86,B07_86,B08_86,B8A_86,B11_86,B12_86,NDVI_86,NDWI_86,PSRI_86,B02_116,B03_116,B04_116,B05_116,B06_116,B07_116,B08_116,B8A_116,B11_116,B12_116,NDVI_116,NDWI_116,PSRI_116,B02_126,B03_126,B04_126,B05_126,B06_126,B07_126,B08_126,B8A_126,B11_126,B12_126,NDVI_126,NDWI_126,PSRI_126,B02_146,B03_146,B04_146,B05_146,B06_146,B07_146,B08_146,B8A_146,B11_146,B12_146,NDVI_146,NDWI_146,PSRI_146,B02_153,B03_153,B04_153,B05_153,B06_153,B07_153,B08_153,B8A_153,B11_153,B12_153,NDVI_153,NDWI_153,PSRI_153,B02_156,B03_156,B04_156,B05_156,B06_156,B07_156,B08_156,B8A_156,B11_156,B12_156,NDVI_156,NDWI_156,PSRI_156,B02_188,B03_188,B04_188,B05_188,B06_188,B07_188,B08_188,B8A_188,B11_188,B12_188,NDVI_188,NDWI_188,PSRI_188,B02_191,B03_191,B04_191,B05_191,B06_191,B07_191,B08_191,B8A_191,B11_191,B12_191,NDVI_191,NDWI_191,PSRI_191,B02_198,B03_198,B04_198,B05_198,B06_198,B07_198,B08_198,B8A_198,B11_198,B12_198,NDVI_198,NDWI_198,PSRI_198,B02_201,B03_201,B04_201,B05_201,B06_201,B07_201,B08_201,B8A_201,B11_201,B12_201,NDVI_201,NDWI_201,PSRI_201,B02_203,B03_203,B04_203,B05_203,B06_203,B07_203,B08_203,B8A_203,B11_203,B12_203,NDVI_203,NDWI_203,PSRI_203,B02_216,B03_216,B04_216,B05_216,B06_216,B07_216,B08_216,B8A_216,B11_216,B12_216,NDVI_216,NDWI_216,PSRI_216,B02_218,B03_218,B04_218,B05_218,B06_218,B07_218,B08_218,B8A_218,B11_218,B12_218,NDVI_218,NDWI_218,PSRI_218,B02_221,B03_221,B04_221,B05_221,B06_221,B07_221,B08_221,B8A_221,B11_221,B12_221,NDVI_221,NDWI_221,PSRI_221,B02_223,B03_223,B04_223,B05_223,B06_223,B07_223,B08_223,B8A_223,B11_223,B12_223,NDVI_223,NDWI_223,PSRI_223,B02_226,B03_226,B04_226,B05_226,B06_226,B07_226,B08_226,B8A_226,B11_226,B12_226,NDVI_226,NDWI_226,PSRI_226,B02_231,B03_231,B04_231,B05_231,B06_231,B07_231,B08_231,B8A_231,B11_231,B12_231,NDVI_231,NDWI_231,PSRI_231,B02_233,B03_233,B04_233,B05_233,B06_233,B07_233,B08_233,B8A_233,B11_233,B12_233,NDVI_233,NDWI_233,PSRI_233,B02_236,B03_236,B04_236,B05_236,B06_236,B07_236,B08_236,B8A_236,B11_236,B12_236,NDVI_236,NDWI_236,PSRI_236,B02_238,B03_238,B04_238,B05_238,B06_238,B07_238,B08_238,B8A_238,B11_238,B12_238,NDVI_238,NDWI_238,PSRI_238,B02_241,B03_241,B04_241,B05_241,B06_241,B07_241,B08_241,B8A_241,B11_241,B12_241,NDVI_241,NDWI_241,PSRI_241,B02_243,B03_243,B04_243,B05_243,B06_243,B07_243,B08_243,B8A_243,B11_243,B12_243,NDVI_243,NDWI_243,PSRI_243,B02_246,B03_246,B04_246,B05_246,B06_246,B07_246,B08_246,B8A_246,B11_246,B12_246,NDVI_246,NDWI_246,PSRI_246,B02_253,B03_253,B04_253,B05_253,B06_253,B07_253,B08_253,B8A_253,B11_253,B12_253,NDVI_253,NDWI_253,PSRI_253,B02_256,B03_256,B04_256,B05_256,B06_256,B07_256,B08_256,B8A_256,B11_256,B12_256,NDVI_256,NDWI_256,PSRI_256,B02_258,B03_258,B04_258,B05_258,B06_258,B07_258,B08_258,B8A_258,B11_258,B12_258,NDVI_258,NDWI_258,PSRI_258,B02_263,B03_263,B04_263,B05_263,B06_263,B07_263,B08_263,B8A_263,B11_263,B12_263,NDVI_263,NDWI_263,PSRI_263,B02_266,B03_266,B04_266,B05_266,B06_266,B07_266,B08_266,B8A_266,B11_266,B12_266,NDVI_266,NDWI_266,PSRI_266,B02_268,B03_268,B04_268,B05_268,B06_268,B07_268,B08_268,B8A_268,B11_268,B12_268,NDVI_268,NDWI_268,PSRI_268,B02_271,B03_271,B04_271,B05_271,B06_271,B07_271,B08_271,B8A_271,B11_271,B12_271,NDVI_271,NDWI_271,PSRI_271,B02_276,B03_276,B04_276,B05_276,B06_276,B07_276,B08_276,B8A_276,B11_276,B12_276,NDVI_276,NDWI_276,PSRI_276,B02_278,B03_278,B04_278,B05_278,B06_278,B07_278,B08_278,B8A_278,B11_278,B12_278,NDVI_278,NDWI_278,PSRI_278,B02_281,B03_281,B04_281,B05_281,B06_281,B07_281,B08_281,B8A_281,B11_281,B12_281,NDVI_281,NDWI_281,PSRI_281,B02_286,B03_286,B04_286,B05_286,B06_286,B07_286,B08_286,B8A_286,B11_286,B12_286,NDVI_286,NDWI_286,PSRI_286,B02_288,B03_288,B04_288,B05_288,B06_288,B07_288,B08_288,B8A_288,B11_288,B12_288,NDVI_288,NDWI_288,PSRI_288,B02_291,B03_291,B04_291,B05_291,B06_291,B07_291,B08_291,B8A_291,B11_291,B12_291,NDVI_291,NDWI_291,PSRI_291,B02_296,B03_296,B04_296,B05_296,B06_296,B07_296,B08_296,B8A_296,B11_296,B12_296,NDVI_296,NDWI_296,PSRI_296,B02_303,B03_303,B04_303,B05_303,B06_303,B07_303,B08_303,B8A_303,B11_303,B12_303,NDVI_303,NDWI_303,PSRI_303,B02_308,B03_308,B04_308,B05_308,B06_308,B07_308,B08_308,B8A_308,B11_308,B12_308,NDVI_308,NDWI_308,PSRI_308,B02_311,B03_311,B04_311,B05_311,B06_311,B07_311,B08_311,B8A_311,B11_311,B12_311,NDVI_311,NDWI_311,PSRI_311,B02_313,B03_313,B04_313,B05_313,B06_313,B07_313,B08_313,B8A_313,B11_313,B12_313,NDVI_313,NDWI_313,PSRI_313,B02_321,B03_321,B04_321,B05_321,B06_321,B07_321,B08_321,B8A_321,B11_321,B12_321,NDVI_321,NDWI_321,PSRI_321,B02_323,B03_323,B04_323,B05_323,B06_323,B07_323,B08_323,B8A_323,B11_323,B12_323,NDVI_323,NDWI_323,PSRI_323
0,1,641.725,864.3,845.65,1357.5,2244.75,2450.5,2696.85,2781.925,2414.025,1630.35,522.5688073394494,55.33788245652649,90.84530571333109,484.825,742.3,761.975,1203.925,2054.275,2343.275,2546.25,2652.375,2339.825,1550.95,539.3451170945144,42.24761183567591,134.91377736671092,1832.8889,2062.389,1989.1666,2720.6943,4639.3335,5399.5557,5629.222,5693.0557,3654.3333,2765.75,477.79859903707194,212.72978252200426,33.685377436220115,439.75,728.575,530.125,1186.625,2897.45,3425.85,3575.675,3791.475,2107.9,1253.95,741.7677431925568,258.24854954847956,31.191219865744017,283.275,570.5,336.425,943.625,2957.125,3645.375,3797.8,3925.0,2014.7,1068.85,837.2488193071252,306.7698924731183,17.973538487551266,785.95753,851.1750099999999,584.92752,911.0124900000001,2323.3625,2908.58755,3157.28992,3105.475,1417.01004,761.60502,680.3458745338285,390.11612007042504,-100.35913133785793,1001.3929,971.4643,691.4286,897.0357,2051.75,2592.8215,2882.7856,2754.25,1160.8572,629.9286,613.1017553452727,425.8359318978422,-151.07313269160477,621.9253936170212,778.671585106383,566.2346595744681,1019.4965000000001,2620.073404255319,3307.274946808511,3416.037957446809,3565.6712765957445,1883.4225106382978,1012.4963617021276,710.923745285056,302.8621091318028,-33.23668407512437,586.350314893617,760.5972680851064,554.4977276595745,1030.9772,2673.353723404255,3374.2549574468085,3466.030365957447,3641.7420212765956,1951.1630085106383,1048.3620893617021,720.0945568419107,291.3333132474866,-22.189517017329337,503.3417978723404,718.4238617021276,527.1115531914894,1057.7655,2797.674468085106,3530.5416489361705,3582.679319148936,3819.240425531915,2109.224170212766,1132.0487872340427,741.4931171412384,264.4327895174155,3.5872061175257386,467.7667191489361,700.3495446808511,515.3746212765957,1069.2462,2850.9547872340427,3597.5216595744682,3632.6717276595746,3895.3111702127662,2176.9646680851065,1167.914514893617,750.6639286980931,252.9039936330993,14.634373175320775,444.05,688.3,507.55,1076.9,2886.475,3642.175,3666.0,3946.025,2222.125,1191.825,756.7778030693295,245.21812971022183,21.999151213850805,913.2154066666666,874.6926133333333,625.1452266666666,960.57964,2192.8211733333333,2673.614506666667,3051.852613333333,2724.619013333333,1258.1236933333334,571.1924680000001,657.9158227058051,426.38636668946424,-139.21533814991363,985.3947,903.3684,643.2368,942.6842,2086.1052,2524.6052,2957.3684,2536.7104,1109.8158,475.71054000000004,642.706287265263,454.25840314780925,-164.01756728280046,752.6529375,783.549,533.048,923.93075,2376.231375,2960.625125,3262.245875,3064.669,1363.366125,639.3003375000001,713.083586879479,417.8416401432434,-104.52381272918558,597.4917625,703.6694,459.5888,911.42845,2569.648825,3251.3050749999998,3465.4975249999998,3416.6414,1532.3996750000001,748.3602025,760.0017866222897,393.56379814019954,-64.86130969344231,364.75,583.85,349.4,892.675,2859.775,3687.325,3770.375,3944.6,1785.95,911.95,830.3790862365057,357.1470351356337,-5.3675551398274415,589.9375,761.3625,484.8125,996.5124999999999,2876.6000000000004,3584.3,3885.4625,3806.2124999999996,1675.1750000000002,832.25,780.9642237724721,397.4568857921495,-36.36358610132545,680.0125,832.3675000000001,538.9775,1038.0475,2883.33,3543.09,3931.4975,3750.8575,1630.865,800.37,761.1982787868586,413.5808260547558,-48.76199848592465,815.125,938.875,620.225,1100.35,2893.425,3481.275,4000.55,3667.825,1564.4,752.55,731.5493613084385,437.76673644866526,-67.35961706282346,462.35,698.225,440.225,1052.925,3040.375,3806.475,4087.875,4153.625,2130.475,1136.725,805.5586228219341,314.7780359741732,-7.277062862311393,454.575,687.4,451.075,1042.3,2727.35,3515.2,3669.975,3769.325,2070.925,1134.275,781.0873442447919,278.5364664077061,-1.2832969732524246,444.76099999999997,679.028,442.849,1032.504,2732.21,3509.928,3661.401,3765.053,2040.8450000000003,1113.895,784.3535431896564,284.6745867111688,-0.7114965273250876,430.03999999999996,666.47,430.51,1017.81,2739.5,3502.02,3648.54,3758.645,1995.7250000000001,1083.325,789.2528416069533,293.88176716636286,0.14620414156591788,395.691,637.168,401.719,983.524,2756.5099999999998,3483.568,3618.531,3743.693,1890.4450000000002,1011.995,800.6845379139792,315.36518822848234,2.147505702311598,380.96999999999997,624.61,389.38,968.83,2763.7999999999997,3475.66,3605.67,3737.285,1845.325,981.425,805.5838363312761,324.5723686836764,3.005206371202603,371.156,616.238,381.154,959.034,2768.66,3470.388,3597.096,3733.013,1815.245,961.0450000000001,808.8500352761406,330.7104889871391,3.5770068171299405,346.621,595.308,360.589,934.544,2780.81,3457.208,3575.661,3722.333,1740.045,910.095,817.015532638302,346.0557897457959,5.006507931948283,331.9,582.75,348.25,919.85,2788.1,3449.3,3562.8,3715.925,1694.925,879.525,821.9148310555988,355.26297020098997,5.864208600839289,321.72499999999997,562.425,330.765,890.6700000000001,2752.92,3394.255,3485.4500000000003,3664.88,1648.32,850.435,827.1758001054357,358.12880995158315,3.1447777986715852,306.4625,531.9375,304.5375,846.9000000000001,2700.1499999999996,3311.6875,3369.425,3588.3125,1578.4125,806.8,835.0672536801908,362.4275695774729,-0.9343684045799705,281.025,481.125,260.825,773.95,2612.2,3174.075,3176.05,3460.7,1461.9,734.075,848.2196763047829,369.5921689539559,-7.732945409999231,286.85416666666663,483.7291666666667,268.49583333333334,771.7083333333334,2522.8791666666666,3092.2041666666664,3092.2833333333333,3362.6499999999996,1454.1416666666667,738.4000000000001,839.1965857159638,359.2758389623147,-7.178609621857312,295.59791666666666,487.6354166666667,280.00208333333336,768.3458333333333,2388.897916666667,2969.3979166666663,2966.633333333333,3215.575,1442.5041666666666,744.8875,825.6619498327352,343.80134397485295,-6.347105939644434,310.17083333333335,494.1458333333333,299.1791666666667,762.7416666666667,2165.5958333333333,2764.7208333333333,2757.2166666666667,2970.45,1423.1083333333333,755.7,803.1042233606877,318.01051899575,-4.961266469289637,316.0,496.75,306.85,760.5,2076.275,2682.85,2673.45,2872.4,1415.35,760.025,794.0811327718686,307.6941890041088,-4.406930681147718,862.725,992.5,756.175,1177.05,2387.375,2818.425,2787.525,3001.45,1578.35,897.725,573.2285464345177,276.96051765110093,-44.63060893240487,597.3395833333334,744.0208333333334,539.925,954.0395833333333,2130.0104166666665,2582.3833333333337,2548.24375,2800.2833333333333,1406.3395833333334,766.3916666666667,670.3922083678553,290.76455005108335,-23.356337250839985,225.8,396.15,237.175,641.825,1769.7,2251.925,2213.25,2518.65,1165.525,582.525,806.4213350745279,310.0901954110587,6.42764310335085,408.30768,498.51282000000003,329.56412,774.8461,1804.4103,2169.3845,2186.3076,2437.8206,1258.9487,677.7436,738.0119841722295,269.16978571376535,-43.63949817843536,316.325,424.7,297.475,690.75,1674.25,1992.75,1956.85,2195.95,1110.675,612.65,736.0850809000477,275.8494225800931,-11.258772584739416,287.43647,397.91882599999997,289.315296,691.00588,1605.41176,1902.6647,1882.28,2111.44234,1085.93412,589.661174,733.0893371078942,267.12342972117864,3.743415221323197,171.88235,290.79413,256.67647999999997,692.0294,1330.0588,1542.3235,1584.0,1773.4117,986.9706,497.70587,721.1063619392801,232.21945828552066,63.75216644557366,171.88235,290.79413,256.67647999999997,692.0294,1330.0588,1542.3235,1584.0,1773.4117,986.9706,497.70587,721.1063619392801,232.21945828552066,63.75216644557366
1,2,533.6730299999999,807.4589,594.94867,1276.6349,3062.934,3494.6025,3803.0308,3658.7068,1890.4912,1142.173,729.4445442238501,335.9150276401848,20.005537174486967,375.6446,675.77264,494.36835,1160.0446,2975.2317,3451.0044,3726.8777,3595.5337,1779.8561,1053.4906,765.7713650688521,353.5710406048682,39.90403503700233,520.2222,784.62897,501.49008,1283.8829,4258.2896,5487.5435,6040.3613,5659.698,1884.9325,1003.0060000000001,846.6825212406462,524.3248900122794,-4.398977467385042,736.8807400000001,1081.9043,788.433,1631.1885,3715.1958,4500.1104,4858.056,4849.022,2492.2856,1511.2946,720.7351329295071,321.85856504954813,13.876054661775818,239.29928999999998,537.8144,257.09354,885.92084,3272.8706,4153.8516,4313.1655,4352.5757,1630.4460000000001,796.3136599999999,887.4927929686893,451.3618529744079,5.436893838699285,569.59875,790.507,700.09644,1164.1804,2832.8118,3579.1975,3185.63,3755.972,1482.6936,1003.4183300000001,639.6573712481932,364.7854231870302,46.06648772078683,577.636509375,796.7190187499999,702.3605562500001,1172.04906875,2804.007375,3537.081825,3168.2311875,3720.24128125,1507.4918875,1006.2445281250001,636.9177765181312,355.406064118574,44.191768056835166,663.372609375,862.9805520833334,726.5111295833334,1255.9815354166667,2496.7601750000003,3087.8479583333333,2982.6438541666666,3339.1136145833334,1772.0069541666667,1036.3906414583334,607.6954327308033,255.35956738837518,24.19475830801741,671.41036875,869.1925708333333,728.7752458333334,1263.8502041666666,2467.95575,3045.7322833333337,2965.245041666667,3303.3828958333334,1796.8052416666667,1039.2168395833335,604.9558380007413,245.98020831991903,22.320038644065747,690.165140625,883.6872812500001,734.05818375,1282.2104312499998,2400.745425,2947.462375,2924.6478125000003,3220.01121875,1854.6679125,1045.811301875,598.5634502972633,224.09503716018804,17.94569276151186,698.2029,889.8993,736.3223,1290.0791,2371.9410000000003,2905.3467,2907.2490000000003,3184.2805,1879.4662,1048.6375,595.8238555672013,214.7156780917319,16.0709730975602,488.0187,807.49927,645.2230000000001,1252.5497,2542.6936,2951.2402,2948.8174,3215.7583,2144.1626,1223.6907,640.9483877810611,157.99292359286702,61.825892038269984,772.3455,776.40314,584.59863,863.16406,1887.0785,2315.923,2237.3054,2393.5864,959.8883,650.8009999999999,585.6707926385435,399.54323067757826,-99.4907578036632,649.83154,842.61957,774.28534,1122.4457,2224.902,2786.2039,2391.5571,2847.3071,1290.5109,957.19836,510.8503631027197,299.02929549372794,55.936755866101066,979.85315,1259.6985,756.1203,1652.5359,4893.236,6290.525,6443.319,6550.103,2250.7515,1061.3688,789.9502257071605,482.23297706178033,-45.72288154505525,727.061818,1035.66082,569.69578,1414.27262,4492.8636,5715.71872,5855.3238,5956.48368,2033.18358,925.50388,829.8831116620441,484.9337827725119,-33.37527975616909,347.87482,699.6043,290.059,1056.8777,3892.305,4853.5093,4973.331,5066.0547,1706.8317,721.7065,889.7824405943697,488.98499133860923,-14.853877072839866,627.46979,934.5575,646.6395749999999,1353.1554,3308.6079999999997,4019.1748,4100.3043,4311.20435,2065.0195,1065.9338,707.7512407285868,315.64305303120466,10.21682854441317,739.307778,1028.53878,789.2718050000001,1471.6664799999999,3075.1292,3685.441,3751.09362,4009.2642100000003,2208.29462,1203.62472,634.9387607822737,246.30627770824285,20.24511079131439,907.06476,1169.5107,1003.22015,1649.4331,2724.9109999999996,3184.8403,3227.2776,3556.3540000000003,2423.2073,1410.1611,525.7200408628039,142.30111472380005,35.28753416166621,512.9223,802.0993,643.6432,1255.8878,2407.3179,2978.6013,3015.0488,3241.0188,2194.0059,1265.6964,648.156663638262,157.61840627244706,54.30146969787415,433.5079,687.7194,475.75397000000004,1047.3698,2319.1685,2914.2043,2909.7524,3190.941,2013.1971,1093.6173,718.9466401742436,182.11750902583907,18.2160416545844,388.320644,561.388464,366.045566,782.63552,1802.3988200000001,2246.27942,2201.881,2416.16232,1374.590988,729.740832,711.2192428875693,295.1422053120036,-35.430057898651135,320.53976,371.89206,201.48296000000002,385.5341,1027.2443,1244.3921,1140.0739,1253.9943,416.68182,183.92613,699.6281469575579,464.6792497412504,-115.89920722850444,512.5282823529412,719.7796823529411,619.9850588235295,1005.2332705882352,2081.5407352941174,2449.5886470588234,2248.215117647059,2570.0750470588237,1164.018694117647,944.9933352941175,624.6757640263075,381.9801396259444,-18.703848863752768,594.8090776470588,868.8743776470589,799.3431011764706,1270.8186294117647,2533.382064705882,2966.1014529411764,2723.132782352941,3134.109652941177,1484.305925882353,1271.1649947058822,592.5533141986288,346.5376638622418,22.9513047211408,649.6629411764706,968.2708411764705,918.9151294117647,1447.8755352941178,2834.6096176470587,3310.443323529412,3039.7445588235296,3510.132723529412,1697.8307470588236,1488.6127676470587,571.1383476468429,322.90934668644013,50.72140711106984,786.7976,1216.762,1217.8452,1890.5178,3587.6785,4171.298,3831.2740000000003,4450.1904,2231.6428,2032.2322,517.6009312673784,263.8385537469358,120.14666308589244,273.3036,671.37555,281.21582,1100.1007,3827.01,4593.9194,4855.056,4846.102,1692.6489,735.80865,890.4980772610278,482.97947880943747,2.0674678142988885,408.827544,648.17569,318.03587600000003,924.95688,2944.7138000000004,3568.6438399999997,3693.2591199999997,3742.0782,1300.50282,601.1958219999999,805.7985692967343,475.79610121098113,-57.68803181350619,612.1134599999999,613.3759,373.26596,662.24115,1621.2695,2030.7305,1950.5638,2086.0425,712.2837,399.27657999999997,678.749307350294,465.02103481329664,-147.32128125521382,331.90646,731.8417400000001,301.8259,1159.0144,4054.9956,4853.0864,5121.416,5126.062,1797.364,814.16113,888.6917067077536,480.43903694003853,-7.418148616486782,365.1264,405.12453999999997,201.02417,471.5985,1367.9684,1701.1208,1714.355,1773.9406,574.8866,300.60967999999997,790.0946474216905,497.74929828288975,-119.96054148619221,416.06085,562.6178379999999,340.51388899999995,765.26397,1824.5075000000002,2215.82066,2319.97355,2371.64908,1070.2409,602.555276,762.2303194278586,424.29181983163636,-70.36414634435168,500.95160000000004,825.1066679999999,572.996754,1254.70642,2585.406,3073.65376,3329.3378000000002,3367.8298800000002,1895.8313999999998,1105.797936,715.7897727714721,301.8626890795473,12.296512225382529,534.9079,930.1022,665.9899,1450.4834,2889.7654,3416.7870000000003,3733.0835,3766.3022,2226.0676,1307.095,697.2135541089176,252.8910367787117,45.360775653276214,491.16228,869.67357,610.092212,1354.1952,2739.12258,3205.56354,3500.02412,3522.98416,2024.23652,1171.345006,705.4399328071316,273.6989275716516,42.871346619579185,418.25291333333337,768.9591866666667,516.9293986666667,1193.7148666666667,2488.0512133333336,2853.52444,3111.59182,3117.4540933333333,1687.8513866666667,945.095016,719.1505639708218,308.37874555988486,38.72229823008414,316.1798,627.95905,386.50146,969.0424,2136.5513,2360.6697,2567.7866,2549.712,1216.9122,628.34503,738.345447599988,356.9304907434113,32.91363048479108,449.76453,658.7854,417.6751,968.5335,2106.2578,2420.4084,2566.7944,2579.6528,1290.1342,681.5186,720.100942562824,331.0043644572524,-15.235281265189853,340.42663999999996,587.97156,353.50300000000004,927.6287,2140.9565,2424.4685,2692.208,2570.3398,1196.4476,606.8308,767.8683236853398,384.6471772918127,6.107718676208545,320.641462,568.449758,337.40656,904.727032,2111.1723199999997,2389.32012,2651.8856,2530.30778,1162.29212,589.98322,774.7782107923625,391.0405460056712,8.050782039354035,241.50075,490.36255,273.0208,813.12036,1992.0356,2248.7266,2490.596,2370.1797,1025.6702,522.5929,802.4177592204536,416.6140208611055,15.823035491935988,537.88983,850.35364,578.12665,1327.0361,2876.8618,3196.4983,3424.3948,3436.9473,1614.1431,916.9243,711.1187748912625,359.28115178016225,13.986358329760602
